,id,title,created_utc,num_comments,upvotes
864,1cb2dkn,[WTS] Seiko Chariot High-Beat ⚙️ Manual Winding in Linen Dial with 3 Aftermarket Leather Straps from November 1970 🗓️ for sale $265 (Shipped) 🚢 Videos Attached 📽️,2024-04-23 11:38:43,3,30
865,1cb2dfw,[WTS] Eterna Kontiki Royal Quartz,2024-04-23 11:38:32,6,0
866,1cb1pdq,[WTS][US] Tudor Black Bay GMT S&G - M79833MN - Root Beer - FULL SET,2024-04-23 11:01:26,5,4
867,1cb1fxf,"[WTS] Trenyo Titans. Unique piece, brand new from maker. Eta 2824-2 top grade with 999 silver and 14k gold",2024-04-23 10:45:53,8,10
868,1cb1ebs,[WTS] ORIS Big Crown Pointer Date 40mm Automatic For $499,2024-04-23 10:43:15,9,37
869,1cb0vsd,[WTS] 1985 IWC Porsche Design Sportivo (ref. 3317),2024-04-23 10:09:53,3,18
870,1caw5hv,"[WTS] Grand Seiko SBGX263 Champagne Sunburst Dial - 37mm 9F high-accuracy quartz, Double boxed, hang tags, 8"" bracelet",2024-04-23 04:53:09,9,6
871,1cavxjz,"[WTS] Grand Seiko SBGF021 | Black Tatami Texture Dial | Triple Grand Seiko Repair Service History | 8J56 Movement - 5 year battery HAQ Fresh Battery 7.75"" Bracelet",2024-04-23 04:40:31,5,9
872,1cavs3y,"[WTS] Grand Seiko SBGR261 - Cream Dial Elegance Case 9S65 72hr Reserve Automatic, Double boxed with Certificate, Manuals, Gurantee Paper",2024-04-23 04:31:45,8,15
873,1cavkxx,"[WTS] Rare and Discontinued Grand Seiko SBGX291 Antimagnetic HAQ 9F61 - Double boxed with papers, 8.5"" bracelet, excellent condition",2024-04-23 04:20:20,5,19
874,1cavk2x,[WTS] NTH Näcken Vintage White V2,2024-04-23 04:19:01,3,1
875,1cavjwj,[WTS] Luminox Colormark 3152 on Bracelet,2024-04-23 04:18:43,3,2
876,1cav500,[WTS] Seiko SNX809 missing end links,2024-04-23 03:56:29,6,0
877,1cauxin,"[WTS] Panerai Luminor Marina 40mm ‘Pam0069’ Rare Blue Dial Variation, w/ Card",2024-04-23 03:45:02,6,15
878,1cauuzr,[WTS] Oris Big Crown Swiss Hunter Team PS Edition,2024-04-23 03:41:07,11,31
879,1caus8j,[WTS] Hermes Cape Cod CC1.810 Large *Like New*,2024-04-23 03:37:00,4,9
880,1caupg2,[WTS] Casio GShock NASA Orange,2024-04-23 03:32:48,3,6
881,1caujqs,[WTS] CWC SBS WATCH $600,2024-04-23 03:24:37,5,2
882,1cau76g,[WTS] LNIB Christopher Ward C60 Trident Pro 600 38mm,2024-04-23 03:07:33,7,2
883,1cau11y,[WTS] Seiko 6139-6001 Pogue,2024-04-23 02:59:37,10,6
884,1catuqd,[WTS] Seiko SRPD97 (reserved),2024-04-23 02:50:38,7,6
885,1cattux,[wts] Zelos Swordfish Field Bronze Mosaic MoP,2024-04-23 02:49:27,7,7
886,1catszq,[WTS] Titoni seascoper 300 Green -like new condition-,2024-04-23 02:48:09,10,1
887,1catseo,"[WTS] Tag Heuer Microtimer Excellent condition, full box set",2024-04-23 02:47:17,4,2
888,1catqis,"[WTS] Grand Seiko SBGV221 | 40mm | Beautiful Sunburst Champagne Dial, Double boxed, Excellent Condition",2024-04-23 02:44:51,5,7
889,1catlpg,[wts] Formex 4Speed DS2000 Chronograph Quartz,2024-04-23 02:38:08,3,1
890,1catjld,[WTS] Vaer D4 Meridian - Navy USA Solar,2024-04-23 02:35:09,7,2
891,1cath72,[WTS] Steeldive Pepsi GMT SD1993,2024-04-23 02:31:54,8,0
892,1catblz,[WTS] 8 watches Seiko Timex Vostok others,2024-04-23 02:24:12,8,1
893,1cat6z8,"[WTS] Seiko Sume Hawksbill Turtle LE of 1,200 2020 Asia Exclusive",2024-04-23 02:17:58,6,5
894,1cat2yv,[WTS] YEMA Navygraph Marine Nationale,2024-04-23 02:12:56,7,6
895,1cat22h,[WTS] Longines Hydroconquest full Arabic numerals $850,2024-04-23 02:11:51,3,1
896,1cat1sx,"[WTS] Ballast Valiant Officer Timber, $195, Free Shipping, PayPal G&S",2024-04-23 02:11:34,4,1
897,1caszok,[WTS] Seiko Spirit SBPJ001 V198 Ice Blue Dial Perpetual Solar Quartz Watch - $120,2024-04-23 02:08:47,3,0
898,1casyhp,[WTS] Omega Constellation Chronometer Ref. 1202.30,2024-04-23 02:07:11,3,5
899,1casx96,"[WTS] Seiko ""Seikonaut"" SNKK41 7S26-03R0 ⚓️",2024-04-23 02:05:29,7,3
900,1casvof,[WTS] Zenith Elite Ultra Thin,2024-04-23 02:03:25,3,16
901,1casuk2,[WTS] Unimatic X Maxfield Modello Uno U1S-GMT-M,2024-04-23 02:02:01,3,3
902,1castlr,[WTS] Hand painted “Starry Night” Casioak,2024-04-23 02:00:54,9,26
903,1castei,[WTS] 18k Yellow Gold Cartier Tank Louis Small 78087,2024-04-23 02:00:40,3,9
904,1cast48,"[WTS] Vacheron Constantin Ultra Thin in Solid 18k White Gold - $2,999",2024-04-23 02:00:22,3,10
905,1casrx0,"[WTS] Seiko ""Seikonaut"" SNKK47 7S26-03R0 ⚫️ ⚓️",2024-04-23 01:58:45,2,6
906,1casrp6,[WTS] Tudor Pelagos FXD 2023,2024-04-23 01:58:27,4,11
907,1casoap,[WTS] Omega Seamaster Aqua Terra 150M Two Tone 18k Sedna Gold 220.22.41.21.02.001 Box & Papers!,2024-04-23 01:53:42,3,19
908,1casnoa,[WTS] Lorier falcon 2 Green Gilt dial ,2024-04-23 01:52:52,11,8
909,1caslhr,[WTS] 2023 Tudor Black Bay 41 Red On Rubber Deployant 7941A1A0RU W/ Box & Papers!!,2024-04-23 01:49:58,6,4
910,1casl2z,[WTS] Seiko SNT005P1 5Y66 Black Dial Retrograde Day Date Quartz Watch - $90,2024-04-23 01:49:24,3,2
911,1casic8,[WTS] Omega Seamaster 300 Summer Edition - 234.30.41.21.03.002 - With Box & Papers!!!,2024-04-23 01:45:43,5,7
912,1cash0u,[WTS] Bulova Accu-Swiss 63C117 Murren Automatic Chronograph Blue - $550,2024-04-23 01:44:00,3,4
913,1caseij,[WTS] Omega Seamaster Aqua Terra Summer Edition 220.12.41.21.03.008 - W/ Box & Papers!,2024-04-23 01:40:42,3,16
914,1casdqp,"[WTS] Seiko 5 SSK019 ""Pepsi"" GMT full kit - $299",2024-04-23 01:39:44,3,2
915,1casba8,[WTS] Tissot PRX Powermatic 35mm Gold,2024-04-23 01:36:23,5,6
916,1cas9b4,[WTS] Omega Speedmaster White Side Of The Moon 311.93.44.51.04.002 - W/ Box & Papers!!,2024-04-23 01:33:46,35,78
917,1cas8a1,[WTS] Rolex AirKing 1999 Reference 1400 Complete set,2024-04-23 01:32:20,2,2
918,1cas5g7,"[WTS] Leijona Jarwi ""snow white"" limited edition Finnish dive watch 40mm",2024-04-23 01:28:35,5,2
919,1cas3kk,[WTS] Seiko Sportura SNAE67P1 7T62 Quartz Alarm Chronograph - $199,2024-04-23 01:26:02,3,0
920,1cas2hu,[WTS] 2022 Tudor Pelagos Black Dial 42mm Titanium,2024-04-23 01:24:38,5,6
921,1cas0zn,"[WTS] Jack Mason Stratotimer GMT ""Espresso"" (Root Beer) full set",2024-04-23 01:22:43,5,2
922,1carz9r,[WTS] Orient Star WZ0321DK Open Heart Power Reserve Automatic Watch - $250,2024-04-23 01:20:30,3,0
923,1carww8,[WTS] Tissot Seastar 1000 chronograph w/extra bracelet - $350 shipped,2024-04-23 01:17:22,5,0
924,1carvnx,[WTS] Unimatic U1-F,2024-04-23 01:15:43,7,2
925,1carr2g,"[WTS] Omega SMP 300M ""Peter Blake"" quartz ref. 2264.50 - serviced, new movement",2024-04-23 01:09:31,8,8
926,1carnjp,[WTS] Seiko V137-0CS0 Black Dial Titanium Ladies Solar Quartz - $75,2024-04-23 01:04:48,3,2
927,1carie9,[WTS] Seiko V137-0DJ0 V137 Gold Tone Titanium Solar Quartz Ladies Watch - $135,2024-04-23 00:58:29,3,5
928,1car6cs,[WTS] Panerai PAM 00104 - Priced for a quick sale!,2024-04-23 00:42:44,4,5
929,1car6ar,[WTS] Lorier Falcon SII - Excellent- Preowned($450),2024-04-23 00:42:39,9,7
930,1caqx7k,[WTS] Grand Seiko Quartz GMT SBGN005 Blue 39mm,2024-04-23 00:30:58,4,1
931,1caqvhc,[WTS] Tudor Black Bay ETA Smiley Black 79220N $2500,2024-04-23 00:28:44,25,87
932,1caqm30,[WTS] Omega Seamaster Square Gold Plated 38mm for $349. Movement Serviced.,2024-04-23 00:16:20,3,17
933,1caqjkk,[WTS] Omega Seamaster Professional. Midsize.,2024-04-23 00:13:05,5,2
934,1caqhbi,[WTS] Nomos Metro Power Reserve 1101,2024-04-23 00:10:17,7,17
935,1caqfei,[WTS] Hamilton Khaki Red Bull Air Race Automatic 37mm H762250 for $289,2024-04-23 00:07:42,8,29
936,1caqfah,[WTS] Blancpain X Swatch Antarctic Ocean,2024-04-23 00:07:33,3,0
937,1caqezd,"[WTS] Cartier Santos Large wssa0018 ($5,950)",2024-04-23 00:07:11,3,7
938,1caqcku,"[WTS] Glashutte Original Senator 40mm ($3,950)",2024-04-23 00:04:02,5,15
939,1caq9y0,[WTS] Blancpain x Swatch Scuba Fifty Fathoms Arctic Ocean S035N100,2024-04-23 00:00:49,3,0
940,1caq9cm,[WTS] Oris 65 Heritage - Full kit,2024-04-23 00:00:10,5,3
941,1caq93p,"[WTS] Girard Perregaux Earth to Sky LE (BNIB, $7,500)",2024-04-22 23:59:56,4,14
942,1caq6x3,[WTS] ORIS SIXTY FIVE -Lowest Price You’ll Find!-,2024-04-22 23:57:00,14,7
943,1caq60r,[WTS] Blancpain x Swatch Scuba Fifty Fathoms Pacific Ocean Gray Dial SO35P100,2024-04-22 23:55:47,5,0
944,1caq5nr,"[WTS] Cartier Roadster 43mm ($3,999)",2024-04-22 23:55:20,3,7
945,1caq59r,[WTS] Christopher Ward C63 Sealander 36mm Full Set - $600,2024-04-22 23:54:51,12,12
946,1caq2ut,"[WTS] Ulysse Nardin Marine Chronograph ($4,950)",2024-04-22 23:51:41,5,9
947,1capynf,"[WTS] Omega Aqua Terra 38mm ($3,500)",2024-04-22 23:46:22,6,31
948,1capu23,"[WTS] Multiple Hermes H08 Variants (All new, discount off MSRP)",2024-04-22 23:40:40,66,127
949,1capsfe,[WTS/WTT] Beautiful Omega Seamaster Professional Planet Ocean 45.5mm 2200.51.00This piece is too tough!👊🏼💪🏼,2024-04-22 23:38:39,4,7
950,1capn62,"[WTS] Girard Perregaux Laureato Green 42mm BNIB ($9,950)",2024-04-22 23:32:15,4,32
951,1capmzn,[WTS/WTT] Beautiful Omega Seamaster Professional Planet Ocean 600m Chronograph 45.5mm 232.30.46.51.01.001,2024-04-22 23:32:02,4,5
952,1capipe,[WTS] Phoibos Leviathan 40mm,2024-04-22 23:26:54,6,4
953,1capgg6,[WTS] Audemars Piguet Royal Oak Offshore “Safari” Brown Crocodile Strap FACTORY SERVICE 2 YEAR WARRANTY COMPLETE SET MINT CONDITION 26170ST.OO.D091CR.01,2024-04-22 23:24:08,3,3
954,1capemw,[WTS] Longines Original OEM HydroConquest Steel Bracelet 21mm,2024-04-22 23:21:58,4,1
955,1capeji,"[WTS] Bell & Ross 126 XL ($1,950)",2024-04-22 23:21:52,3,18
956,1cape5m,[WTS] Tissot Seastar 36 FULL KIT - $199 Shipped,2024-04-22 23:21:23,9,2
957,1capczb,"[WTS] 2023 IWC Portugieser, Warranty Until 2031 - $5350 SHIPPED",2024-04-22 23:20:04,5,10
958,1capcc7,[WTS] Seiko Olympic NAGANO pendant necklace watch,2024-04-22 23:19:17,3,3
959,1capb5g,[WTS] Audemars Piguet Royal Oak Offshore “Navy” White Dial Blue Subdials Blue Crocodile Leather Strap COMPLETE SET MINT CONDITION 26170ST.OO.D305CR.01,2024-04-22 23:17:51,3,1
960,1capaj8,"[WTS] 1972 King Seiko 45-7000 no date, excellent condition, gold medallion",2024-04-22 23:17:08,4,7
961,1cap7qv,[WTS] Rolex Explorer I Ref.14270 Year 2000 Box & Papers Great Shape $5600,2024-04-22 23:13:41,5,43
962,1cap4ik,"[WTS] 38mm Breitling Navitimer, Montbrilliant A41330 - $2999",2024-04-22 23:09:48,4,24
963,1cap4gr,[WTS] Audemars Piguet Royal Oak Offshore Chronograph “Navy Havana” Chocolate Brown Dial w/ Blue Subdials Stainless Steel Black Rubber Strap EXTRA STRAP COMPLETE SET MINT CONDITION 26470ST.OO.A099CR.01,2024-04-22 23:09:44,3,3
964,1cap08d,"[WTS] Bell & Ross Airforce V2-93 ($2,399)",2024-04-22 23:04:41,3,19
965,1caozhg,[WTS]Speedy Reduced 3510.50,2024-04-22 23:03:51,6,0
966,1caoz1p,[WTS] Monta Skyquest GMT Full Set,2024-04-22 23:03:15,4,3
967,1caowzp,"[WTS] Hublot Ultra Thin Baguette Indexes 💎 ($9,750)",2024-04-22 23:00:57,5,11
968,1caonii,"[WTS] Tudor Fastrider Black Shield 42000CN Full Kit Like New - $2,990",2024-04-22 22:49:52,6,13
969,1caokzk,[WTS] Audemars Piguet Royal Oak Offshore “Navy” Stainless Steel White Dial Blue Subdials White Rubber Strap COMPLETE SET MINT CONDITION 26170ST.OO.D305CR.01,2024-04-22 22:46:54,3,1
970,1caojv0,[WTS] Reduced Price! Zenith Chronomaster Sport White Dial,2024-04-22 22:45:38,4,10
971,1caojd1,[WTS] Orient President DayDate Gen 1 Two Tone - $290,2024-04-22 22:45:05,6,8
972,1caoil5,[WTS] Tudor Black Bay 36 smiley blue dial full kit $1800 excellent condition,2024-04-22 22:44:10,4,4
973,1caohcv,[WTS] Seiko Land Monster SNM035 - $250,2024-04-22 22:42:40,3,2
974,1caogxv,[WTS] Breitling Superocean Heritage 57 Outerknown Limited Edition.,2024-04-22 22:42:11,5,12
975,1caog9p,[WTS] RARE Bulova Super Seville President DayDate Computer Dial 36mm - $250,2024-04-22 22:41:24,3,3
976,1caoelh,[WTS] Tissot Seastar Quartz Pre PRX 36mm - $250,2024-04-22 22:39:25,3,3
977,1caoduc,[WTS] Doxa Sub 200T 39mm Seascrambler Ref. 804.10.021.10,2024-04-22 22:38:31,6,8
978,1cao77m,[WTS/WTT] Omega Seamaster Aqua Terra,2024-04-22 22:30:39,8,2
979,1cao41g,[WTS] Seiko SNE095P2 V158 Field Style Numeral Dial Solar Quartz Watch - $125,2024-04-22 22:27:16,3,1
980,1cao1r1,[WTS] Rolex GMT Master II SWISS Only A-Serial 1999 SUPER FULL SET BOX PAPERS EXTRAS,2024-04-22 22:24:48,8,4
981,1cao1nb,"[WTS] Christopher Ward, Sandhurst (C65). COSC Chronometer - Recently Serviced and PRICED TO SELL!!!",2024-04-22 22:24:40,5,3
982,1cao0wf,[WTT] Omega Seamaster 300m White Dial,2024-04-22 22:23:46,10,3
983,1cao0jq,[WTS] Tic Tac Movement In Motion MIM-MDV-GR NH35 Green Dial Automatic Watch - $165,2024-04-22 22:23:24,3,1
984,1canyp9,[WTS] 1977 Seiko Silverwave Roman Numerals Men's Wrist-Watch,2024-04-22 22:21:24,3,10
985,1canyi1,[WTS] Seiko SPB05J1,2024-04-22 22:21:11,4,6
986,1canvj9,[WTS] 1967 Seiko 5 DX Silver Sunburst Dial Men's Automatic Wrist-Watch,2024-04-22 22:18:01,5,3
987,1cantxt,[WTS] Omega Planet Ocean 42mm 2201.51 - Full Set!!,2024-04-22 22:16:16,9,15
988,1cant5f,"[WTS] Rolex 1601 2-tone Datejust from 1960's, 'Ghost' Sigma Havana dial, lovely watch priced right! $3,450.",2024-04-22 22:15:24,3,2
989,1cansxe,[WTS] Lum-Tec Vortex Solar - Full Kit,2024-04-22 22:15:12,5,1
990,1canrgd,[WTS] Seiko 7N42-0FG0 Gold Tone White Dial Quartz Wristwatch - $75,2024-04-22 22:13:37,3,1
991,1canq6a,[WTS] Christopher Ward C63 Sealander GMT 36mm - $750,2024-04-22 22:12:12,6,4
992,1canona,[WTS] Rolex Explorer ll 16570,2024-04-22 22:10:38,4,3
993,1canolx,[WTS] Seiko 5 GMT Sunburst Popsicle Orange Dial Men's Wrist-Watch $219,2024-04-22 22:10:35,3,3
994,1canlnn,[WTS] Seiko SRP773 $299,2024-04-22 22:07:20,4,1
995,1canjl1,"[WTS] Tudor Black Bay 54 - $3,100",2024-04-22 22:05:06,10,37
996,1caniif,"[WTS] IWC Pilot Mark XVII on Bracelet Full Set $3,100",2024-04-22 22:03:56,3,21
997,1canhre,[WTS] Seiko SVAH001 S251 Life Sports Walkers Digital Quartz Watch - $75,2024-04-22 22:03:07,3,1
998,1canejx,[WTS] Omega Speedmaster Michael Shumacher Japanese Racing Edition 3518.50,2024-04-22 22:00:04,3,4
999,1canblo,[WTS] Vintage 1999 Casio MDP-801 Brown Dial 300M Quartz Watch - $95,2024-04-22 21:56:57,3,1
